1124	41.1	50.4	59.5	70.7	81.6	87.2
1125	42.3	51.4	60.8	72.3	80	87.2
1126	39.6	50.7	58.5	72.6	79.1	92.5
1127	41.7	52	60.8	73	81.4	90.1
1128	40	49.8	62.2	73.7	79	93.8
1129	41.1	50.5	61.3	68.8	80.3	89.9
1130	41	51.1	61.4	71.9	79.8	93.9
1131	41.5	51.1	64.9	68.9	78.9	90.5
1132	39.9	52.3	62.6	72.3	78.2	90.6
1133	43	51.1	61.5	71.7	80	90.4
1134	38	51.3	62.5	72.1	80	87.5
1135	41.8	47.4	60.2	70.5	78.3	90.2
1136	40.9	48.9	61.1	72.2	78.1	89.6
1137	40	50.6	60.1	73.2	79.3	92.6
1138	41.8	51	61.9	72	80.1	95.7
1139	41.8	49.2	59.5	71.6	79.1	89.7
1140	44	51.5	60	71.3	77.4	90.4
1141	41.5	51.5	60.7	71.2	82.1	88.5
1142	41.2	53.1	61.1	71.9	79.5	89
1143	36.9	50.8	60.5	71.8	80.2	90.5
1144	41.2	50.9	60.9	71.8	79.5	90.6
1145	41.9	52.6	59.8	70.9	79.3	89.2
1146	40.2	50.7	61	71.6	79.6	86.6
1147	41.3	50.2	61.3	72	78.4	88.5
1148	40.7	50.2	59	71.5	80.6	87.3
1149	42.2	51.6	61	70.9	78.6	91.9
1150	42.5	48.5	61.6	71.4	80	88.9
1151	40.3	52.5	61.1	72.8	80.9	89.5
1152	40.4	50.5	61.1	69.7	76.5	92.2
1153	41.7	50.6	58.4	73.9	80.3	89.9
1154	41	50.6	58.9	71.9	77.9	89.1
1155	43.2	50.5	59.9	69.8	78.5	89.5
1156	42.6	51.7	56.8	71	80.7	87.8
1157	41.3	52.1	59.3	69.1	80.1	89.4
1158	41.4	51.4	59.7	75.6	79.3	88.7
